tmdb_movie_id,tmdb_actor_id,movie_title,character,cast_order
68555,72202,Death Note Relight 2: L's Successors,Ryuk (voice),1
68555,144650,Death Note Relight 2: L's Successors,Misa Amane (voice),2
68555,55662,Death Note Relight 2: L's Successors,Near (voice),3
68555,1679,Death Note Relight 2: L's Successors,Mello (voice),4
68555,558672,Death Note Relight 2: L's Successors,Touta Matsuda (voice),5
68555,9708,Death Note Relight 2: L's Successors,Shuichi Aizawa (voice),6
68555,9711,Death Note Relight 2: L's Successors,Kiyomi Takada (voice),7
68555,934841,Death Note Relight 2: L's Successors,Teru Mikami (voice),8
68555,9720,Death Note Relight 2: L's Successors,Hideki Ide (voice),9
586393,33515,The Asadas!,Masashi Asada,0
586393,80108,The Asadas!,Yukihiro Asada,1
586393,1054260,The Asadas!,Wakana,2
586393,585211,The Asadas!,Ono,3
586393,119244,The Asadas!,Junko Asada,4
586393,135377,The Asadas!,Akira Asada,5
586393,20707,The Asadas!,Michiko Togawa,6
586393,552563,The Asadas!,Kenzo Shibukawa,7
586393,132153,The Asadas!,Kazuko Asada,8
586393,2533853,The Asadas!,Young Masashi Asada,9
150213,65424,Pokémon the Movie: Kyurem vs. the Sword of Justice,Ash (voice),0
150213,73044,Pokémon the Movie: Kyurem vs. the Sword of Justice,Pikachu (voice),1
150213,936275,Pokémon the Movie: Kyurem vs. the Sword of Justice,Iris (voice),2
150213,1307031,Pokémon the Movie: Kyurem vs. the Sword of Justice,Axew (voice),3
150213,93803,Pokémon the Movie: Kyurem vs. the Sword of Justice,Cilan (voice),4
150213,1251422,Pokémon the Movie: Kyurem vs. the Sword of Justice,Nurse Joy (voice),5
150213,225603,Pokémon the Movie: Kyurem vs. the Sword of Justice,Station attendant (voice),6
150213,68916,Pokémon the Movie: Kyurem vs. the Sword of Justice,Narrator (voice),7
150213,219575,Pokémon the Movie: Kyurem vs. the Sword of Justice,Oshawott (voice),8
150213,1241939,Pokémon the Movie: Kyurem vs. the Sword of Justice,Pignite (voice),9
52980,119243,Battles Without Honor and Humanity: Deadly Fight in Hiroshima,Shozo Hirono,0
52980,118982,Battles Without Honor and Humanity: Deadly Fight in Hiroshima,Shoji Yamanaka,1
52980,25461,Battles Without Honor and Humanity: Deadly Fight in Hiroshima,Yasuko Uehara,2
52980,2537,Battles Without Honor and Humanity: Deadly Fight in Hiroshima,Katsutoshi Otomo,3
52980,239506,Battles Without Honor and Humanity: Deadly Fight in Hiroshima,Tsuneo Muraoka,4
52980,81277,Battles Without Honor and Humanity: Deadly Fight in Hiroshima,Hiroshi Matsunaga,5
52980,1174071,Battles Without Honor and Humanity: Deadly Fight in Hiroshima,Koichi Shimada,6
52980,81278,Battles Without Honor and Humanity: Deadly Fight in Hiroshima,Kunimatsu Takanashi,7
52980,222968,Battles Without Honor and Humanity: Deadly Fight in Hiroshima,Shozo Eda,8
52980,120348,Battles Without Honor and Humanity: Deadly Fight in Hiroshima,Keisuke Nakahara,9
114372,66155,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fighting,Kenshiro (voice),0
114372,131107,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fighting,Raoh (voice),1
114372,20330,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fighting,Julia (voice),2
114372,1685383,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fighting,Akashachi (voice),3
114372,58593,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fighting,Reina (voice),4
114372,122191,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fighting,Fudo (voice),5
114372,110665,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fighting,Bat (voice),6
114372,9711,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fighting,Rin (voice),7
114372,1222060,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fighting,Toki (voice),8
114372,85285,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fighting,Ryuken (voice),9
128871,90499,Crayon Shin-chan: Great Adventure In Henderland,Shinnosuke Nohara (voice),0
128871,937252,Crayon Shin-chan: Great Adventure In Henderland,Misae Nohara (voice),1
128871,9708,Crayon Shin-chan: Great Adventure In Henderland,Hiroshi Nohara (voice),2
128871,217924,Crayon Shin-chan: Great Adventure In Henderland,Himawari Nohara (voice),3
128871,1684,Crayon Shin-chan: Great Adventure In Henderland,Toppema Muppet / Memori Mimori Hime (voice),4
128871,552683,Crayon Shin-chan: Great Adventure In Henderland,Makao (voice),5
128871,67471,Crayon Shin-chan: Great Adventure In Henderland,Joma (voice),6
128871,556792,Crayon Shin-chan: Great Adventure In Henderland,Akiko Hinagata (voice),7
45965,134256,"Sanshiro Sugata, Part Two",Shogoro Yano,0
45965,30907,"Sanshiro Sugata, Part Two",Sanshiro Sugata,1
45965,134257,"Sanshiro Sugata, Part Two","Gennosuke Higaki / Teshin Higaki, Gennosuke's younger brother",2
45965,134258,"Sanshiro Sugata, Part Two",Genzaburo Higaki,3
45965,134259,"Sanshiro Sugata, Part Two",Sayo,4
45965,134260,"Sanshiro Sugata, Part Two",Yujiro Toda,5
45965,7452,"Sanshiro Sugata, Part Two",Yoshima Dan,6
45965,20829,"Sanshiro Sugata, Part Two",Kohei Tsuzaki,7
45965,134261,"Sanshiro Sugata, Part Two",Daisuburo Hidarimonji,8
45965,1122204,"Sanshiro Sugata, Part Two",Unknown,9
61591,1309252,Welcome to the Space Show,Koji Harada (voice),0
61591,1309253,Welcome to the Space Show,Natsuki Koyama (voice),1
61591,1124122,Welcome to the Space Show,Noriko Nishimura (voice),2
61591,9708,Welcome to the Space Show,Pochi Rickman (voice),3
61591,1309257,Welcome to the Space Show,Amane Suzuki (voice),4
61591,125617,Welcome to the Space Show,Bogner (voice),5
61591,55662,Welcome to the Space Show,Hanako (voice),6
61591,1253057,Welcome to the Space Show,Heston (voice),7
61591,122481,Welcome to the Space Show,Gouba (voice),8
61591,2680911,Welcome to the Space Show,Kiyoshi Sato (voice),9
1059,7450,The Hidden Fortress,General Rokurota Makabe,0
1059,7454,The Hidden Fortress,Tahei,1
1059,96552,The Hidden Fortress,Matashichi,2
1059,69335,The Hidden Fortress,Princess Yuki,3
1059,30907,The Hidden Fortress,General Hyoe Tadokoro,4
1059,7453,The Hidden Fortress,General Izumi Nagakura,5
1059,97204,The Hidden Fortress,Gambler (uncredited),6
1059,96804,The Hidden Fortress,Guard (uncredited),7
1059,552168,The Hidden Fortress,Guard (uncredited),8
1059,144797,The Hidden Fortress,Guard (uncredited),9
432131,1241498,Black Butler: Book of the Atlantic,Sebastian Michaelis (voice),0
432131,9711,Black Butler: Book of the Atlantic,Ciel Phantomhive (voice),1
432131,203268,Black Butler: Book of the Atlantic,Elizabeth Midford (voice),2
432131,9721,Black Butler: Book of the Atlantic,Undertaker (voice),3
432131,131563,Black Butler: Book of the Atlantic,Grell Sutcliff (voice),4
432131,1243881,Black Butler: Book of the Atlantic,Ronald Knox (voice),5
432131,82056,Black Butler: Book of the Atlantic,William T. Spears (voice),6
432131,89832,Black Butler: Book of the Atlantic,Bardroy (voice),7
432131,149894,Black Butler: Book of the Atlantic,Finnian (voice),8
432131,1157126,Black Butler: Book of the Atlantic,Mey-Rin (voice),9
45378,1046843,Lupin the Third: The Pursuit of Harimao's Treasure,Arsène Lupin III (voice),0
45378,82508,Lupin the Third: The Pursuit of Harimao's Treasure,Daisuke Jigen (voice),1
45378,109747,Lupin the Third: The Pursuit of Harimao's Treasure,Fujiko Mine (voice),2
45378,1222049,Lupin the Third: The Pursuit of Harimao's Treasure,Goemon Ishikawa XIII (voice),3
45378,616,Lupin the Third: The Pursuit of Harimao's Treasure,Inspector Koichi Zenigata (voice),4
45378,115791,Lupin the Third: The Pursuit of Harimao's Treasure,Diana Archer (voice),5
45378,1241795,Lupin the Third: The Pursuit of Harimao's Treasure,Sir Archer (voice),6
45378,100124,Lupin the Third: The Pursuit of Harimao's Treasure,Russell (voice),7
45378,555101,Lupin the Third: The Pursuit of Harimao's Treasure,Göring (voice),8
45378,65510,Lupin the Third: The Pursuit of Harimao's Treasure,Neonachirida (voice),9
73529,40325,Mardock Scramble: The First Compression,Rune Balot,0
73529,456935,Mardock Scramble: The First Compression,Oeufcoque Penteano,1
73529,89832,Mardock Scramble: The First Compression,Dr. Easter,2
73529,84507,Mardock Scramble: The First Compression,Shell Septinos,3
73529,20661,Mardock Scramble: The First Compression,Dimsdale Boiled,4
73529,225603,Mardock Scramble: The First Compression,Mincemeat the Wink,5
73529,571458,Mardock Scramble: The First Compression,Welldone the Pussyhand,6
73529,129815,Mardock Scramble: The First Compression,Rare the Hair,7
73529,84504,Mardock Scramble: The First Compression,Medium the Fingernail,8
73529,484514,Mardock Scramble: The First Compression,Fresh the Pike,9
46911,76933,Golden Slumber,Masaharu Aoyagi,0
46911,27779,Golden Slumber,Haruko Higuchi,1
46911,111691,Golden Slumber,Shingo Morita,2
46911,226827,Golden Slumber,Kazuo Ono,3
46911,105403,Golden Slumber,Kill-O,4
46911,58611,Golden Slumber,Iwasaki,5
46911,13283,Golden Slumber,Hodogaya Yasushi,6
46911,564894,Golden Slumber,Shizuo Todoroki,7
46911,58604,Golden Slumber,Higuchi Nobuyuki,8
46911,79461,Golden Slumber,Rinka,9
333623,1498124,Love Live! The School Idol Movie,Honoka Kōsaka (voice),0
333623,1254835,Love Live! The School Idol Movie,Kotori Minami (voice),1
333623,1498127,Love Live! The School Idol Movie,Umi Sonoda (voice),2
333623,1498125,Love Live! The School Idol Movie,Maki Nishikino (voice),3
333623,1288294,Love Live! The School Idol Movie,Hanayo Koizumi (voice),4
333623,1498126,Love Live! The School Idol Movie,Rin Hoshizora (voice),5
333623,1466398,Love Live! The School Idol Movie,Nico Yazawa / Cocoro Yazawa / Cocoa Yazawa / Cotaro Yazawa (voice),6
333623,1498123,Love Live! The School Idol Movie,Nozomi Tōjō (voice),7
333623,934634,Love Live! The School Idol Movie,Eli Ayase (voice),8
333623,1255699,Love Live! The School Idol Movie,Akiba Reporter (voice),9
20431,131190,Sakuran,Kiyoha,0
20431,63696,Sakuran,Kuranosuke,1
20431,104523,Sakuran,Sojiro,2
20431,72764,Sakuran,Takao,3
20431,13249,Sakuran,Shohi,4
20431,68973,Sakuran,Mitsunobu,5
20431,74862,Sakuran,Seiji,6
20431,1390065,Sakuran,Unknown,7
20431,35642,Sakuran,Sakaguchi,8
20431,1390066,Sakuran,Yunagi,9
23150,9711,The Garden of Sinners: Overlooking View,Shiki Ryougi (voice),0
23150,9726,The Garden of Sinners: Overlooking View,Mikiya Kokutou (voice),1
23150,89883,The Garden of Sinners: Overlooking View,Kirie Fujou (voice),2
23150,79004,The Garden of Sinners: Overlooking View,Touko Aozaki (voice),3
23150,89835,The Garden of Sinners: Overlooking View,Azaka Kokutou (voice),4
23150,3175896,The Garden of Sinners: Overlooking View,Announcer (voice),5
23150,1247793,The Garden of Sinners: Overlooking View,Reporter (voice),6
358651,1248340,Yo-kai Watch: The Movie,Keita Amano (voice),0
358651,90567,Yo-kai Watch: The Movie,Whisper / Buchinyan (voice),1
358651,112140,Yo-kai Watch: The Movie,Jibanyan / Buchinyan / Shogunyan (voice),2
358651,81243,Yo-kai Watch: The Movie,Keizo Amano (voice),3
358651,149894,Yo-kai Watch: The Movie,Darknyan / Hovernyan / Meganyan (voice),4
358651,1401526,Yo-kai Watch: The Movie,Tokio Ubaune (voice),5
358651,1469455,Yo-kai Watch: The Movie,Kin (voice),6
358651,129815,Yo-kai Watch: The Movie,Gin (voice),7
358651,615,Yo-kai Watch: The Movie,Yukiko Amano (voice),8
358651,1255097,Yo-kai Watch: The Movie,Young Yukiko Amano (voice),9
12924,111691,The Place Promised in Our Early Days,Hiroki Fujisawa (voice),0
12924,116321,The Place Promised in Our Early Days,Takuya Shirakawa (voice),1
12924,116322,The Place Promised in Our Early Days,Sayuri Sawatari (voice),2
12924,68916,The Place Promised in Our Early Days,Okabe (voice),3
12924,89968,The Place Promised in Our Early Days,Tomizawa (voice),4
12924,116323,The Place Promised in Our Early Days,Maki Kasahara (voice),5
12924,225655,The Place Promised in Our Early Days,Arisaka (voice),6
12924,225656,The Place Promised in Our Early Days,Emishi Seisakujo Koin / Eki Shanai Announce / Byoin Incho (voice),7
12924,126693,The Place Promised in Our Early Days,Emishi Seisakujo Koin / TV News (voice),8
12924,1124541,The Place Promised in Our Early Days,Emishi Seisakujo Koin / Daigakuinsei (voice),9
378106,1256603,Digimon Adventure tri. Part 3: Confession,Taichi Yagami (voice),0
378106,1253008,Digimon Adventure tri. Part 3: Confession,Yamato 'Matt' Ishida (voice),1
378106,1498127,Digimon Adventure tri. Part 3: Confession,Sora Takenouchi (voice),2
378106,1253972,Digimon Adventure tri. Part 3: Confession,Koushiro 'Izzy' Izumi (voice),3
378106,1247775,Digimon Adventure tri. Part 3: Confession,Mimi Tachikawa (voice),4
378106,1161475,Digimon Adventure tri. Part 3: Confession,Joe Kido (voice),5
378106,1606164,Digimon Adventure tri. Part 3: Confession,Takeru 'T.K.' Takaishi (voice),6
378106,1161472,Digimon Adventure tri. Part 3: Confession,Hikari Yagami (voice),7
378106,1254829,Digimon Adventure tri. Part 3: Confession,Meiko Mochizuki (voice),8
378106,55664,Digimon Adventure tri. Part 3: Confession,Agumon / Greymon / MetalGreymon /  WarGreymon (voice),9
349498,1039305,Flying Colors,Sayaka Kudo,0
349498,76934,Flying Colors,Yoshitaka Tsubota,1
349498,1168934,Flying Colors,Reiji Mori,2
349498,1357295,Flying Colors,Akari Kudo,3
349498,587661,Flying Colors,Toru Kudo,4
349498,1039220,Flying Colors,Takashi Nishimura,5
349498,553084,Flying Colors,Makoto Minegishi,6
349498,1488361,Flying Colors,Mika Honda,7
349498,2159300,Flying Colors,Ryuta Kudo,8
349498,2159301,Flying Colors,Mayumi Kudo,9
21930,89177,"Gamera, the Giant Monster",Dr. Hidaka,0
21930,97627,"Gamera, the Giant Monster",Nobuyo Sakurai,1
21930,97624,"Gamera, the Giant Monster",Kyoke Yamamoto,2
21930,97628,"Gamera, the Giant Monster",Mr. Sakurai,3
21930,34377,"Gamera, the Giant Monster",Old Farmer,4
21930,1200228,"Gamera, the Giant Monster",Old Farmer's Wife,5
21930,97629,"Gamera, the Giant Monster",Professor Murase,6
21930,1056769,"Gamera, the Giant Monster",Self-Defense Force Commander,7
21930,239451,"Gamera, the Giant Monster",Eskimo Chief,8
21930,1093453,"Gamera, the Giant Monster",Minister of Defense,9
14368,70120,Jungle Emperor Leo,Leo (voice),0
14368,533325,Jungle Emperor Leo,Lyre (voice),1
14368,554873,Jungle Emperor Leo,Rune (voice),2
14368,935083,Jungle Emperor Leo,Rukkio (voice),3
14368,1238594,Jungle Emperor Leo,Coco (voice),4
14368,122373,Jungle Emperor Leo,Tommy (voice),5
14368,93892,Jungle Emperor Leo,Pagoola (voice),6
14368,1133641,Jungle Emperor Leo,Bizo (voice),7
14368,82542,Jungle Emperor Leo,Burazza (voice),8
14368,87583,Jungle Emperor Leo,Jack (voice),9
240566,1693,Tokyo Tribe,Mera,0
240566,1417523,Tokyo Tribe,Kai,1
240566,1393772,Tokyo Tribe,Sunmi,2
240566,121797,Tokyo Tribe,Tera,3
240566,1018944,Tokyo Tribe,MC Show,4
240566,137028,Tokyo Tribe,High Priest,5
240566,84755,Tokyo Tribe,Nkoi,6
240566,68987,Tokyo Tribe,Buppa,7
240566,1024388,Tokyo Tribe,Kesha,8
240566,224411,Tokyo Tribe,Iwao,9
32250,20311,Ju-on: The Curse,Shunsuke Kobayashi,0
32250,1053772,Ju-on: The Curse,Toshio Saeki,1
32250,20329,Ju-on: The Curse,Kayako Saeki,2
32250,235724,Ju-on: The Curse,Yuki,3
32250,20313,Ju-on: The Curse,Kanna Murakami,4
32250,2538,Ju-on: The Curse,Mizuho Tamura,5
32250,1053775,Ju-on: The Curse,Noriko Murakami,6
32250,1053776,Ju-on: The Curse,Tsuyoshi Murakami,7
32250,1053771,Ju-on: The Curse,Manami Kobayashi,8
32250,1248524,Ju-on: The Curse,Nakamura,9
182827,72932,The Great Passage,Mitsuya Majime,0
182827,104522,The Great Passage,Kaguya Hayashi,1
182827,63694,The Great Passage,Masashi Nishioka,2
182827,1054260,The Great Passage,Midori Kishibe,3
182827,111235,The Great Passage,Take,4
182827,118651,The Great Passage,Remi Miyoshi,5
182827,58665,The Great Passage,Murakoshi,6
182827,229408,The Great Passage,Kaoru Sasaki,7
182827,108020,The Great Passage,Chie Matsumoto,8
182827,20332,The Great Passage,Kohei Araki,9
507612,585211,My Little Monster,Haru Yoshida,0
507612,1076363,My Little Monster,Shizuku Mizutani,1
507612,1257073,My Little Monster,Yuuzan Yoshida,2
507612,1161474,My Little Monster,Kenji Yamaguchi,3
507612,1691461,My Little Monster,Asako Natsume,4
507612,1516266,My Little Monster,Chizuru Oshima,5
507612,1318729,My Little Monster,Sohei Sasahara,6
507612,1107263,My Little Monster,Mitsuyoshi Misawa,7
507612,73139,My Little Monster,Taizou Yoshida,8
507612,1811331,My Little Monster,Masahiro Ayakoji,9
436120,1412421,Lu Over the Wall,Kai Ashimoto (voice),0
436120,1388751,Lu Over the Wall,Kuniko (voice),1
436120,1249310,Lu Over the Wall,Yuuho Ebina (voice),2
436120,1344919,Lu Over the Wall,Lu (voice),3
436120,13283,Lu Over the Wall,Ashimoto's Grandfather (voice),4
436120,571993,Lu Over the Wall,Isaki (voice),5
436120,9726,Lu Over the Wall,Teruo Ashimoto (voice),6
436120,114909,Lu Over the Wall,Fuguda (voice),7
436120,560354,Lu Over the Wall,Ebina's Father (voice),8
436120,216453,Lu Over the Wall,Ebina's Grandfather (voice),9
1679,18607,Godzilla Raids Again,Shoichi Tsukioka,0
1679,18608,Godzilla Raids Again,Hidemi Yamaji,1
1679,7454,Godzilla Raids Again,Kôji Kobayashi,2
1679,7453,Godzilla Raids Again,Kyohei Yamane-hakase,3
1679,131194,Godzilla Raids Again,Zoologist Dr. Tadokoro,4
1679,1113864,Godzilla Raids Again,Captain Terasawa of Osaka Defense Corps,5
1679,80714,Godzilla Raids Again,Hokkaido Branch Manager Shingo Shibeki,6
1679,17540,Godzilla Raids Again,"Tajima, Member of Osaka Defense Corps",7
1679,1113865,Godzilla Raids Again,Radio Operator Yasuko Inouye,8
1679,980381,Godzilla Raids Again,Chief of Civil Defense,9
177945,127891,"Like Father, Like Son",Ryota Nonomiya,0
177945,20705,"Like Father, Like Son",Midori Nonomiya,1
177945,592147,"Like Father, Like Son",Yukari Saiki,2
177945,123739,"Like Father, Like Son",Yudai Saiki,3
177945,119244,"Like Father, Like Son",Nobuko Nonomiya,4
177945,2541,"Like Father, Like Son",Kazushi Kamiyama,5
177945,43663,"Like Father, Like Son",Riko Ishizeki,6
177945,236090,"Like Father, Like Son",Ryosuke Nonomiya,7
177945,82540,"Like Father, Like Son",Shinichi Yamabe,8
177945,1333050,"Like Father, Like Son",Keita Nonomiya,9
33322,19189,Armitage III: Poly Matrix,Naomi Armitage (voice),0
33322,2628,Armitage III: Poly Matrix,Ross (voice),1
33322,30032,Armitage III: Poly Matrix,René D'Anclaude (voice),2
33322,1353493,Armitage III: Poly Matrix,Julian (voice),3
33322,1217730,Armitage III: Poly Matrix,Lt. Larry Randolph (voice),4
33322,17419,Armitage III: Poly Matrix,Eddie (voice),5
33322,1340665,Armitage III: Poly Matrix,Chris (voice),6
33322,97292,Armitage III: Poly Matrix,Asakura (voice),7
33322,244283,Armitage III: Poly Matrix,Coroner (voice),8
33322,116756,Armitage III: Poly Matrix,Kelly McCannon (voice),9
255413,19588,anohana: The Flower We Saw That Day - The Movie,"Jinta ""Jintan"" Yadomi (voice)",0
255413,1254671,anohana: The Flower We Saw That Day - The Movie,"Meiko ""Menma"" Honma (voice)",1
255413,1248340,anohana: The Flower We Saw That Day - The Movie,"Naruko ""Anaru"" Anjo (voice)",2
255413,9705,anohana: The Flower We Saw That Day - The Movie,"Atsumu ""Yukiatsu"" Matsuyuki (voice)",3
255413,221773,anohana: The Flower We Saw That Day - The Movie,"Chiriko ""Tsuruko"" Tsurumi (voice)",4
255413,1221098,anohana: The Flower We Saw That Day - The Movie,"Tetsudo ""Poppo"" Hisakawa (voice)",5
255413,1253972,anohana: The Flower We Saw That Day - The Movie,Young Jintan (voice),6
255413,1254672,anohana: The Flower We Saw That Day - The Movie,Young Yukiatsu (voice),7
255413,235262,anohana: The Flower We Saw That Day - The Movie,Young Poppo (voice),8
255413,1243480,anohana: The Flower We Saw That Day - The Movie,Atsushi Yadomi (voice),9
29452,70131,The Face of Another,Mr. Okuyama,0
29452,118408,The Face of Another,Dr. Hori,1
29452,7451,The Face of Another,Mrs. Okuyama,2
29452,94188,The Face of Another,Nurse,3
29452,25466,The Face of Another,The Boss,4
29452,1089034,The Face of Another,Scarred Girl,5
29452,1028475,The Face of Another,Elder Brother of Scarred Girl,6
29452,7454,The Face of Another,Apartment Superintendent,7
29452,91288,The Face of Another,Yoko,8
29452,96637,The Face of Another,Man with Mole,9
212168,9711,Ghost in the Shell: Arise - Border 2: Ghost Whispers,Motoko Kusanagi (voice),0
212168,1264225,Ghost in the Shell: Arise - Border 2: Ghost Whispers,Daisuke Aramaki (voice),1
212168,1264226,Ghost in the Shell: Arise - Border 2: Ghost Whispers,Batou (voice),2
212168,1244461,Ghost in the Shell: Arise - Border 2: Ghost Whispers,Ishikawa (voice),3
212168,1264227,Ghost in the Shell: Arise - Border 2: Ghost Whispers,Saito (voice),4
212168,1264228,Ghost in the Shell: Arise - Border 2: Ghost Whispers,Paz (voice),5
212168,84507,Ghost in the Shell: Arise - Border 2: Ghost Whispers,Borma (voice),6
212168,186341,Ghost in the Shell: Arise - Border 2: Ghost Whispers,Logicoma (voice),7
212168,126698,Ghost in the Shell: Arise - Border 2: Ghost Whispers,Tsumugi (voice),8
46069,134676,The Story of the Last Chrysanthemum,Kikunosuke Onoue,0
46069,134680,The Story of the Last Chrysanthemum,Otoku,1
46069,134677,The Story of the Last Chrysanthemum,Fukusuke Nakamura,2
46069,1194655,The Story of the Last Chrysanthemum,Matsusuke Onoue,3
46069,134679,The Story of the Last Chrysanthemum,Kikugoro Onoue,4
46069,1029781,The Story of the Last Chrysanthemum,Masseur Genshun,5
46069,1083307,The Story of the Last Chrysanthemum,Geisha Konaka,6
46069,1065416,The Story of the Last Chrysanthemum,Geisha Eiryu,7
46069,1309416,The Story of the Last Chrysanthemum,Hotel lodger,8
46069,134681,The Story of the Last Chrysanthemum,Shikan Nakamura,9
19877,54690,Fist of the North Star,Kenshirô (voice),0
19877,85284,Fist of the North Star,Yuria (voice),1
19877,83930,Fist of the North Star,Raoh (voice),2
19877,85285,Fist of the North Star,Jagi (voice),3
19877,85286,Fist of the North Star,Shin (voice),4
19877,57733,Fist of the North Star,Rei (voice),5
19877,85287,Fist of the North Star,Lin (voice),6
19877,85289,Fist of the North Star,Bat (voice),7
19877,85290,Fist of the North Star,Airi (voice),8
19877,85291,Fist of the North Star,Ryûken (voice),9
392681,46364,Museum,Hisashi Sawamura,0
392681,20705,Museum,Haruka Sawamura,1
392681,1168934,Museum,Junichi Nishino,2
392681,1059930,Museum,Tsuyoshi Sugawara,3
392681,148286,Museum,Kayo Akiyama,4
392681,130654,Museum,Mikie Tachibana,5
392681,93892,Museum,Toshio Okabe,6
392681,58604,Museum,Hisashi’s Father,7
392681,27782,Museum,Kozo Sekihata,8
392681,80108,Museum,The Frog Man,9
530284,1434084,Teen Bride,Nao Tsurugi,0
530284,1269294,Teen Bride,Karin Oriyama,1
530284,83661,Teen Bride,Isizu Ebina,2
530284,1446601,Teen Bride,Saaya Matsui,3
530284,1147542,Teen Bride,Kaburaki,4
530284,3006166,Teen Bride,Akari Oriyama,5
530284,2010193,Teen Bride,Reika Tsurugi,6
530284,50653,Teen Bride,Kazuki Oriyama,7
530284,1109289,Teen Bride,Unknown,8
530284,2911083,Teen Bride,Unknown,9
204053,228072,The Brain Man,Ichiro Suzuki,0
204053,127892,The Brain Man,Doctor Mariko Washiya,1
204053,55784,The Brain Man,Cop,2
204053,1018945,The Brain Man,Noriko,3
204053,1129849,The Brain Man,Hirono,4
204053,120351,The Brain Man,Kuroda,5
204053,226829,The Brain Man,Unknown,6
204053,584143,The Brain Man,Unknown,7
204053,63706,The Brain Man,Unknown,8
204053,236090,The Brain Man,Unknown,9
11953,70131,Kagemusha,Shingen Takeda / Kagemusha,0
11953,70626,Kagemusha,Nobukado Takeda,1
11953,71027,Kagemusha,Katsuyori Takeda,2
11953,70133,Kagemusha,Sohachiro Tsuchiya,3
11953,237157,Kagemusha,Masakage Yamagata,4
11953,70134,Kagemusha,Nobunaga Oda,5
11953,19049,Kagemusha,Ieyasu Tokugawa,6
11953,19857,Kagemusha,Otsuyanokata,7
11953,72605,Kagemusha,Oyunokata,8
11953,120348,Kagemusha,Nobufusa Baba,9
1219556,842578,Chime,Takuji Matsuoka,0
1219556,3151721,Chime,Ichiro Tashiro,1
1219556,2634060,Chime,Akemi Hishida,2
1219556,1828894,Chime,Sakuma,3
1219556,2763523,Chime,Yoshizawa,4
1219556,4151556,Chime,Hiroko Tachibana,5
1219556,2048560,Chime,Fumie Miyashita,6
1219556,3263223,Chime,Kenichi Matsuoka,7
1219556,5674226,Chime,Cooking Class Student,8
1219556,5674230,Chime,Cooking Class Student,9
15227,90496,Galaxy Express 999: The Movie,Tetsurô Hoshino (voice),0
15227,90497,Galaxy Express 999: The Movie,Maetel (voice),1
15227,121630,Galaxy Express 999: The Movie,Claire (voice),2
15227,1066413,Galaxy Express 999: The Movie,Tochirô's Mother (voice),3
15227,144100,Galaxy Express 999: The Movie,Shadow (voice),4
15227,134275,Galaxy Express 999: The Movie,Antares (voice),5
15227,1222049,Galaxy Express 999: The Movie,Captain Harlock (voice),6
15227,547992,Galaxy Express 999: The Movie,Narrator (voice),7
15227,1247635,Galaxy Express 999: The Movie,Queen Promethium (voice),8
15227,1238594,Galaxy Express 999: The Movie,Conductor (voice),9
246196,1295126,Rape Zombie: Lust of the Dead 3,Nozomi,0
246196,76164,Rape Zombie: Lust of the Dead 3,Kanae,1
246196,1295124,Rape Zombie: Lust of the Dead 3,Momoko,2
246196,1157717,Rape Zombie: Lust of the Dead 3,Anne,3
246196,1874990,Rape Zombie: Lust of the Dead 3,Maki,4
246196,1865549,Rape Zombie: Lust of the Dead 3,Mitsuko Yagami,5
246196,935078,Rape Zombie: Lust of the Dead 3,Rie,6
246196,1295135,Rape Zombie: Lust of the Dead 3,Yukie,7
246196,1874991,Rape Zombie: Lust of the Dead 3,Chika,8
246196,2681671,Rape Zombie: Lust of the Dead 3,Yayoi,9
171823,1154449,Blood-C: The Last Dark,Itsuki Tomofusa (voice),0
171823,219562,Blood-C: The Last Dark,Yuka Amino (voice),1
171823,9708,Blood-C: The Last Dark,Tadayoshi Kisaragi (voice),2
171823,219575,Blood-C: The Last Dark,Nene Motoe / Nono Motoe (voice),3
171823,1154451,Blood-C: The Last Dark,Kanako Tsutsutori (voice),4
171823,24651,Blood-C: The Last Dark,Saya Kisaragi (voice),5
171823,126698,Blood-C: The Last Dark,Fumito Nanahara (voice),6
171823,1154452,Blood-C: The Last Dark,Shinichiro Tokizane (voice),7
271708,110665,K: Missing Kings,Yashiro Isana (voice),0
271708,1241498,K: Missing Kings,Kuro Yatogami (voice),1
271708,144655,K: Missing Kings,Reishi Munkata (voice),2
271708,1281498,K: Missing Kings,Neko (voice),3
271708,135524,K: Missing Kings,Mikoto Suoh (voice),4
271708,119145,K: Missing Kings,Kotosaka (voice),5
271708,131563,K: Missing Kings,Misaki Yata (voice),6
271708,203473,K: Missing Kings,Dohan Hirasaka (voice),7
271708,1254260,K: Missing Kings,Nagare Hisui (voice),8
271708,93803,K: Missing Kings,Saruhiko Fushimi (voice),9
